date,rain_mm,temperature_mean_c,temperature_max_c,temperature_min_c,wind_speed_2m_mps,relative_humidity_2m_pct,source,observation_type
1991-05-22,0.05,23.67,27.21,21.09,0.98,87.58,NASA POWER Daily,gridded_meteorological_proxy
1991-05-23,0.08,23.78,26.96,21.63,1.2,88.66,NASA POWER Daily,gridded_meteorological_proxy
1991-05-24,13.77,23.02,25.94,20.62,1.18,88.56,NASA POWER Daily,gridded_meteorological_proxy
1991-05-25,11.18,23.22,27.33,20.05,1.07,88.1,NASA POWER Daily,gridded_meteorological_proxy
1991-05-26,0.0,22.97,27.17,19.0,1.2,86.17,NASA POWER Daily,gridded_meteorological_proxy
1991-05-27,4.24,23.8,27.74,20.77,1.3,89.83,NASA POWER Daily,gridded_meteorological_proxy
1991-05-28,0.64,23.86,26.58,22.13,1.56,89.95,NASA POWER Daily,gridded_meteorological_proxy
1991-05-29,0.12,24.32,27.84,21.97,1.75,88.0,NASA POWER Daily,gridded_meteorological_proxy
1991-05-30,8.35,24.05,27.23,22.04,1.66,90.25,NASA POWER Daily,gridded_meteorological_proxy
1991-05-31,2.68,24.07,27.56,21.89,1.25,89.63,NASA POWER Daily,gridded_meteorological_proxy
1991-06-01,0.31,23.79,27.25,21.18,1.02,89.5,NASA POWER Daily,gridded_meteorological_proxy
1991-06-02,4.8,23.81,27.47,21.1,1.0,89.21,NASA POWER Daily,gridded_meteorological_proxy
1991-06-03,1.71,24.05,27.54,21.35,1.03,89.28,NASA POWER Daily,gridded_meteorological_proxy
1991-06-04,15.64,24.33,27.41,22.02,0.31,86.48,NASA POWER Daily,gridded_meteorological_proxy
1991-06-05,2.27,24.35,28.31,21.83,1.22,88.02,NASA POWER Daily,gridded_meteorological_proxy
1991-06-06,0.0,23.39,26.77,20.5,1.21,87.24,NASA POWER Daily,gridded_meteorological_proxy
1991-06-07,0.07,22.43,26.68,18.51,1.19,85.34,NASA POWER Daily,gridded_meteorological_proxy
1991-06-08,0.02,22.5,26.89,18.7,0.73,83.7,NASA POWER Daily,gridded_meteorological_proxy
1991-06-09,0.0,22.71,26.99,19.08,0.89,86.53,NASA POWER Daily,gridded_meteorological_proxy
1991-06-10,0.0,23.22,27.04,20.1,0.75,86.68,NASA POWER Daily,gridded_meteorological_proxy
1991-06-11,0.0,23.71,27.5,20.93,0.79,85.24,NASA POWER Daily,gridded_meteorological_proxy
1991-06-12,0.59,24.26,28.02,21.33,0.59,85.32,NASA POWER Daily,gridded_meteorological_proxy
1991-06-13,0.11,24.43,28.11,21.71,0.85,87.3,NASA POWER Daily,gridded_meteorological_proxy
1991-06-14,0.0,24.41,28.14,22.08,1.16,86.41,NASA POWER Daily,gridded_meteorological_proxy
1991-06-15,0.58,23.96,27.81,21.13,1.19,86.94,NASA POWER Daily,gridded_meteorological_proxy
1991-06-16,0.14,23.91,27.76,21.14,1.28,87.15,NASA POWER Daily,gridded_meteorological_proxy
1991-06-17,3.14,24.05,27.72,21.28,1.23,88.59,NASA POWER Daily,gridded_meteorological_proxy
1991-06-18,0.9,23.9,27.37,21.52,1.37,87.49,NASA POWER Daily,gridded_meteorological_proxy
1991-06-19,0.06,23.73,27.59,20.86,1.56,87.08,NASA POWER Daily,gridded_meteorological_proxy
1991-06-20,0.0,23.54,27.72,20.59,1.5,86.47,NASA POWER Daily,gridded_meteorological_proxy
1991-06-21,0.38,23.34,27.61,20.05,1.41,85.98,NASA POWER Daily,gridded_meteorological_proxy
1991-06-22,0.06,23.46,27.93,19.43,0.79,85.68,NASA POWER Daily,gridded_meteorological_proxy
1991-06-23,0.0,23.55,27.65,20.34,0.99,84.81,NASA POWER Daily,gridded_meteorological_proxy
1991-06-24,0.0,23.53,27.72,20.58,1.69,85.14,NASA POWER Daily,gridded_meteorological_proxy
1991-06-25,0.0,23.21,27.46,19.7,1.98,85.48,NASA POWER Daily,gridded_meteorological_proxy
1991-06-26,0.0,23.85,27.72,20.93,1.58,86.21,NASA POWER Daily,gridded_meteorological_proxy
1991-06-27,0.0,24.2,28.26,20.98,1.22,84.78,NASA POWER Daily,gridded_meteorological_proxy
1991-06-28,0.0,23.75,28.08,21.03,1.32,84.2,NASA POWER Daily,gridded_meteorological_proxy
1991-06-29,0.0,23.09,27.45,19.45,1.06,82.44,NASA POWER Daily,gridded_meteorological_proxy
1991-06-30,0.13,23.19,27.52,19.83,1.3,82.47,NASA POWER Daily,gridded_meteorological_proxy
1991-07-01,0.05,23.04,27.79,19.03,1.25,83.36,NASA POWER Daily,gridded_meteorological_proxy
1991-07-02,0.04,23.11,27.63,19.78,1.5,82.24,NASA POWER Daily,gridded_meteorological_proxy
1991-07-03,0.05,23.4,27.84,19.77,1.33,83.11,NASA POWER Daily,gridded_meteorological_proxy
1991-07-04,0.02,23.64,28.24,20.11,1.02,79.28,NASA POWER Daily,gridded_meteorological_proxy
1991-07-05,0.0,23.96,28.56,20.56,1.05,81.26,NASA POWER Daily,gridded_meteorological_proxy
1991-07-06,0.01,23.52,28.18,19.43,1.11,78.98,NASA POWER Daily,gridded_meteorological_proxy
1991-07-07,0.12,23.01,27.41,19.87,1.3,77.82,NASA POWER Daily,gridded_meteorological_proxy
1991-07-08,0.0,23.07,27.85,19.1,0.99,76.1,NASA POWER Daily,gridded_meteorological_proxy
1991-07-09,0.0,22.71,27.49,19.41,0.92,78.14,NASA POWER Daily,gridded_meteorological_proxy
1991-07-10,0.0,23.08,28.07,19.53,1.35,78.63,NASA POWER Daily,gridded_meteorological_proxy
1991-07-11,0.0,23.14,28.42,19.26,1.27,78.29,NASA POWER Daily,gridded_meteorological_proxy
1991-07-12,0.0,22.97,28.14,18.53,1.5,79.24,NASA POWER Daily,gridded_meteorological_proxy
1991-07-13,0.0,23.25,28.25,18.96,0.86,78.85,NASA POWER Daily,gridded_meteorological_proxy
1991-07-14,0.0,24.08,28.91,20.14,1.39,79.14,NASA POWER Daily,gridded_meteorological_proxy
1991-07-15,0.33,23.86,27.97,21.09,1.87,82.43,NASA POWER Daily,gridded_meteorological_proxy
1991-07-16,0.21,24.28,29.25,20.36,1.47,80.26,NASA POWER Daily,gridded_meteorological_proxy
1991-07-17,0.03,24.29,28.71,20.83,1.16,78.22,NASA POWER Daily,gridded_meteorological_proxy
1991-07-18,0.0,24.87,29.84,21.57,0.92,79.1,NASA POWER Daily,gridded_meteorological_proxy
1991-07-19,0.31,24.86,30.03,21.67,1.6,78.96,NASA POWER Daily,gridded_meteorological_proxy
1991-07-20,0.06,23.72,28.47,20.37,1.62,74.73,NASA POWER Daily,gridded_meteorological_proxy
1991-07-21,0.0,23.39,28.7,19.54,1.73,75.43,NASA POWER Daily,gridded_meteorological_proxy
1991-07-22,0.37,23.61,28.99,20.13,1.76,77.46,NASA POWER Daily,gridded_meteorological_proxy
1991-07-23,2.8,23.5,28.54,20.55,1.91,81.24,NASA POWER Daily,gridded_meteorological_proxy
1991-07-24,1.12,23.27,27.76,20.41,1.73,81.69,NASA POWER Daily,gridded_meteorological_proxy
1991-07-25,0.0,24.13,29.27,20.61,1.4,78.58,NASA POWER Daily,gridded_meteorological_proxy
1991-07-26,0.0,23.71,27.96,21.07,1.32,80.39,NASA POWER Daily,gridded_meteorological_proxy
1991-07-27,0.0,24.08,28.78,20.83,1.74,77.59,NASA POWER Daily,gridded_meteorological_proxy
1991-07-28,0.0,24.29,29.7,20.8,2.02,76.13,NASA POWER Daily,gridded_meteorological_proxy
1991-07-29,0.0,24.55,29.78,20.69,1.64,76.79,NASA POWER Daily,gridded_meteorological_proxy
1991-07-30,0.0,25.43,30.81,21.45,1.23,74.17,NASA POWER Daily,gridded_meteorological_proxy
1991-07-31,0.01,25.41,30.79,21.33,1.15,75.33,NASA POWER Daily,gridded_meteorological_proxy
1991-08-01,0.08,25.43,30.82,21.63,1.46,72.11,NASA POWER Daily,gridded_meteorological_proxy
1991-08-02,0.02,25.0,30.42,20.65,1.55,73.8,NASA POWER Daily,gridded_meteorological_proxy
1991-08-03,0.0,24.33,30.05,20.39,1.77,72.16,NASA POWER Daily,gridded_meteorological_proxy
1991-08-04,0.0,23.71,30.04,19.02,1.39,69.27,NASA POWER Daily,gridded_meteorological_proxy
1991-08-05,0.0,23.32,29.87,17.58,1.17,69.42,NASA POWER Daily,gridded_meteorological_proxy
1991-08-06,0.0,23.59,29.46,18.78,1.54,71.21,NASA POWER Daily,gridded_meteorological_proxy
1991-08-07,0.07,24.48,30.42,19.43,1.49,73.86,NASA POWER Daily,gridded_meteorological_proxy
1991-08-08,0.02,25.27,30.82,20.87,1.43,69.24,NASA POWER Daily,gridded_meteorological_proxy
1991-08-09,0.0,25.04,30.77,20.3,1.48,67.84,NASA POWER Daily,gridded_meteorological_proxy
1991-08-10,0.0,24.79,30.37,21.01,1.56,69.29,NASA POWER Daily,gridded_meteorological_proxy
1991-08-11,0.0,24.69,30.75,19.8,1.41,65.44,NASA POWER Daily,gridded_meteorological_proxy
1991-08-12,0.0,24.74,30.63,20.04,1.34,69.24,NASA POWER Daily,gridded_meteorological_proxy
1991-08-13,0.0,24.9,30.3,21.0,1.34,72.15,NASA POWER Daily,gridded_meteorological_proxy
1991-08-14,0.0,25.32,31.2,21.4,1.46,71.85,NASA POWER Daily,gridded_meteorological_proxy
1991-08-15,0.0,24.97,30.91,21.32,1.5,72.36,NASA POWER Daily,gridded_meteorological_proxy
1991-08-16,0.0,24.75,30.71,20.67,1.81,68.36,NASA POWER Daily,gridded_meteorological_proxy
1991-08-17,0.0,24.31,30.45,19.94,1.98,67.97,NASA POWER Daily,gridded_meteorological_proxy
1991-08-18,0.0,23.48,28.88,19.59,2.04,68.41,NASA POWER Daily,gridded_meteorological_proxy
1991-08-19,0.0,24.52,30.97,19.31,1.32,65.55,NASA POWER Daily,gridded_meteorological_proxy
1991-08-20,0.0,24.93,31.39,19.94,1.42,62.8,NASA POWER Daily,gridded_meteorological_proxy
1991-08-21,0.0,24.96,30.57,20.17,1.25,66.16,NASA POWER Daily,gridded_meteorological_proxy
1991-08-22,0.0,25.44,31.58,20.89,1.83,67.63,NASA POWER Daily,gridded_meteorological_proxy
1991-08-23,0.0,24.95,30.47,20.73,1.73,66.9,NASA POWER Daily,gridded_meteorological_proxy
1991-08-24,0.0,25.2,31.24,20.81,1.74,68.74,NASA POWER Daily,gridded_meteorological_proxy
1991-08-25,0.0,25.62,31.78,20.98,1.69,66.71,NASA POWER Daily,gridded_meteorological_proxy
1991-08-26,0.0,25.96,32.43,20.95,1.37,66.22,NASA POWER Daily,gridded_meteorological_proxy
1991-08-27,0.13,25.51,31.22,21.61,1.78,68.54,NASA POWER Daily,gridded_meteorological_proxy
1991-08-28,0.06,24.47,29.29,20.78,1.95,69.09,NASA POWER Daily,gridded_meteorological_proxy
1991-08-29,0.01,25.01,30.99,20.98,1.33,68.91,NASA POWER Daily,gridded_meteorological_proxy
1991-08-30,7.23,25.5,31.83,21.4,1.36,66.39,NASA POWER Daily,gridded_meteorological_proxy
1991-08-31,0.84,24.92,31.05,19.39,1.53,72.23,NASA POWER Daily,gridded_meteorological_proxy
1991-09-01,2.5,25.35,30.96,21.59,1.51,74.75,NASA POWER Daily,gridded_meteorological_proxy
1991-09-02,2.48,25.73,31.94,21.41,1.23,72.54,NASA POWER Daily,gridded_meteorological_proxy
1991-09-03,0.62,25.85,31.42,21.81,1.5,72.55,NASA POWER Daily,gridded_meteorological_proxy
1991-09-04,0.0,26.06,31.59,21.85,1.5,69.38,NASA POWER Daily,gridded_meteorological_proxy
1991-09-05,4.3,25.34,31.22,20.23,1.54,67.29,NASA POWER Daily,gridded_meteorological_proxy
1991-09-06,0.83,25.08,31.78,19.62,1.73,66.02,NASA POWER Daily,gridded_meteorological_proxy
1991-09-07,0.0,25.42,31.31,21.07,1.79,67.02,NASA POWER Daily,gridded_meteorological_proxy
1991-09-08,0.0,25.51,31.5,21.28,1.59,66.7,NASA POWER Daily,gridded_meteorological_proxy
1991-09-09,0.0,25.63,31.62,21.39,1.48,67.98,NASA POWER Daily,gridded_meteorological_proxy
1991-09-10,0.0,26.01,31.86,21.51,1.49,64.69,NASA POWER Daily,gridded_meteorological_proxy
1991-09-11,0.0,25.97,31.35,21.69,1.41,65.03,NASA POWER Daily,gridded_meteorological_proxy
1991-09-12,0.0,25.91,31.85,21.68,1.35,66.03,NASA POWER Daily,gridded_meteorological_proxy
1991-09-13,0.0,25.96,31.98,21.38,1.17,64.4,NASA POWER Daily,gridded_meteorological_proxy
1991-09-14,0.0,25.49,31.29,21.84,1.96,66.0,NASA POWER Daily,gridded_meteorological_proxy
1991-09-15,0.0,24.1,28.04,20.82,1.9,67.09,NASA POWER Daily,gridded_meteorological_proxy
1991-09-16,0.0,24.74,30.89,19.97,1.91,65.69,NASA POWER Daily,gridded_meteorological_proxy
1991-09-17,0.0,25.32,32.08,20.47,1.77,64.51,NASA POWER Daily,gridded_meteorological_proxy
1991-09-18,0.0,25.91,32.65,21.1,1.9,63.4,NASA POWER Daily,gridded_meteorological_proxy
1991-09-19,0.0,25.81,32.73,20.56,1.56,59.69,NASA POWER Daily,gridded_meteorological_proxy
1991-09-20,0.0,25.34,31.25,20.5,1.34,62.23,NASA POWER Daily,gridded_meteorological_proxy
1991-09-21,0.0,26.45,32.99,21.28,1.36,60.31,NASA POWER Daily,gridded_meteorological_proxy
1991-09-22,0.0,25.54,31.4,21.07,1.53,63.04,NASA POWER Daily,gridded_meteorological_proxy
1991-09-23,0.0,25.67,32.18,20.43,1.66,65.43,NASA POWER Daily,gridded_meteorological_proxy
1991-09-24,0.01,26.42,32.91,21.43,1.68,62.54,NASA POWER Daily,gridded_meteorological_proxy
1991-09-25,0.0,26.59,33.51,21.15,1.5,58.95,NASA POWER Daily,gridded_meteorological_proxy
1991-09-26,0.0,26.43,33.18,20.56,1.31,58.79,NASA POWER Daily,gridded_meteorological_proxy
1991-09-27,0.0,26.17,33.14,20.27,1.57,63.74,NASA POWER Daily,gridded_meteorological_proxy
1991-09-28,0.0,26.35,32.7,21.08,1.4,60.64,NASA POWER Daily,gridded_meteorological_proxy
1991-09-29,0.0,25.96,32.99,19.31,1.41,56.71,NASA POWER Daily,gridded_meteorological_proxy
1991-09-30,0.01,26.28,32.72,21.44,1.73,63.57,NASA POWER Daily,gridded_meteorological_proxy
1991-10-01,0.0,26.64,33.3,21.36,1.6,57.03,NASA POWER Daily,gridded_meteorological_proxy
1991-10-02,0.0,25.83,32.38,20.55,1.55,59.48,NASA POWER Daily,gridded_meteorological_proxy
1991-10-03,0.0,26.21,33.1,20.08,1.31,57.12,NASA POWER Daily,gridded_meteorological_proxy
1991-10-04,0.0,25.82,31.38,20.83,1.48,59.12,NASA POWER Daily,gridded_meteorological_proxy
1991-10-05,0.0,26.57,33.28,21.7,1.74,62.78,NASA POWER Daily,gridded_meteorological_proxy
1991-10-06,0.0,26.61,32.95,21.85,1.58,61.04,NASA POWER Daily,gridded_meteorological_proxy
1991-10-07,0.0,25.98,32.67,20.88,1.82,54.89,NASA POWER Daily,gridded_meteorological_proxy
1991-10-08,0.0,25.84,33.25,19.46,1.49,54.37,NASA POWER Daily,gridded_meteorological_proxy
1991-10-09,0.0,26.37,33.59,20.28,1.48,57.85,NASA POWER Daily,gridded_meteorological_proxy
1991-10-10,0.0,26.25,32.75,20.71,1.58,62.54,NASA POWER Daily,gridded_meteorological_proxy
1991-10-11,0.68,25.68,31.88,20.44,1.77,65.17,NASA POWER Daily,gridded_meteorological_proxy
1991-10-12,6.88,24.67,30.32,20.01,1.87,69.83,NASA POWER Daily,gridded_meteorological_proxy
1991-10-13,0.29,24.65,31.19,18.53,1.96,64.83,NASA POWER Daily,gridded_meteorological_proxy
1991-10-14,2.11,24.9,30.47,19.61,1.58,66.8,NASA POWER Daily,gridded_meteorological_proxy
1991-10-15,1.95,25.54,31.35,20.65,1.45,65.83,NASA POWER Daily,gridded_meteorological_proxy
1991-10-16,0.43,25.07,29.79,20.27,1.28,67.07,NASA POWER Daily,gridded_meteorological_proxy
1991-10-17,0.1,25.89,31.97,20.55,1.53,61.92,NASA POWER Daily,gridded_meteorological_proxy
1991-10-18,2.46,25.51,32.28,19.56,1.8,62.06,NASA POWER Daily,gridded_meteorological_proxy
1991-10-19,1.44,25.18,31.97,19.65,1.52,66.09,NASA POWER Daily,gridded_meteorological_proxy
1991-10-20,3.38,25.08,31.42,21.09,1.91,71.78,NASA POWER Daily,gridded_meteorological_proxy
1991-10-21,0.3,26.07,32.48,21.52,1.17,68.26,NASA POWER Daily,gridded_meteorological_proxy
1991-10-22,0.02,26.49,32.78,21.83,1.51,64.11,NASA POWER Daily,gridded_meteorological_proxy
1991-10-23,0.69,26.07,32.54,21.28,1.56,63.39,NASA POWER Daily,gridded_meteorological_proxy
1991-10-24,0.13,26.76,33.63,20.7,1.32,58.11,NASA POWER Daily,gridded_meteorological_proxy
1991-10-25,0.03,27.11,33.94,21.97,1.54,60.37,NASA POWER Daily,gridded_meteorological_proxy
1991-10-26,2.44,26.98,33.35,22.0,1.24,58.4,NASA POWER Daily,gridded_meteorological_proxy
1991-10-27,4.87,26.16,32.96,21.05,1.33,65.83,NASA POWER Daily,gridded_meteorological_proxy
1991-10-28,0.62,26.78,33.37,21.95,1.27,58.68,NASA POWER Daily,gridded_meteorological_proxy
1991-10-29,0.01,26.57,33.45,20.87,1.8,54.69,NASA POWER Daily,gridded_meteorological_proxy
1991-10-30,0.01,26.31,32.62,21.31,2.04,62.98,NASA POWER Daily,gridded_meteorological_proxy
1991-10-31,0.11,26.44,33.28,21.03,1.17,63.76,NASA POWER Daily,gridded_meteorological_proxy
1991-11-01,16.42,25.69,31.18,22.21,1.54,70.71,NASA POWER Daily,gridded_meteorological_proxy
1991-11-02,7.11,25.64,31.68,20.82,1.43,72.44,NASA POWER Daily,gridded_meteorological_proxy
1991-11-03,6.84,25.57,31.2,21.86,1.21,73.62,NASA POWER Daily,gridded_meteorological_proxy
1991-11-04,7.24,24.93,30.36,21.92,1.25,80.24,NASA POWER Daily,gridded_meteorological_proxy
1991-11-05,11.07,23.39,25.8,22.06,1.78,89.42,NASA POWER Daily,gridded_meteorological_proxy
1991-11-06,7.96,24.4,28.91,21.72,1.36,82.6,NASA POWER Daily,gridded_meteorological_proxy
1991-11-07,1.28,23.35,25.87,21.86,2.07,86.84,NASA POWER Daily,gridded_meteorological_proxy
1991-11-08,0.66,24.25,28.74,21.34,1.99,76.97,NASA POWER Daily,gridded_meteorological_proxy
1991-11-09,0.33,23.72,27.72,21.16,1.94,77.97,NASA POWER Daily,gridded_meteorological_proxy
1991-11-10,0.05,24.3,28.5,21.14,1.31,74.85,NASA POWER Daily,gridded_meteorological_proxy
1991-11-11,3.42,24.94,31.0,20.92,1.3,75.62,NASA POWER Daily,gridded_meteorological_proxy
1991-11-12,3.59,24.66,28.46,22.42,1.61,79.12,NASA POWER Daily,gridded_meteorological_proxy
1991-11-13,0.02,23.59,25.6,22.09,1.47,82.72,NASA POWER Daily,gridded_meteorological_proxy
1991-11-14,5.29,23.64,27.64,21.32,1.43,82.79,NASA POWER Daily,gridded_meteorological_proxy
1991-11-15,38.09,23.32,26.37,21.6,1.12,87.77,NASA POWER Daily,gridded_meteorological_proxy
1991-11-16,12.07,23.13,25.05,21.95,1.65,92.43,NASA POWER Daily,gridded_meteorological_proxy
1991-11-17,0.94,23.48,26.13,21.95,1.32,87.25,NASA POWER Daily,gridded_meteorological_proxy
1991-11-18,0.16,25.12,30.16,21.6,1.16,78.09,NASA POWER Daily,gridded_meteorological_proxy
1991-11-19,8.71,25.49,31.15,21.49,1.44,76.86,NASA POWER Daily,gridded_meteorological_proxy
1991-11-20,1.52,25.18,30.05,21.84,1.1,79.15,NASA POWER Daily,gridded_meteorological_proxy
1991-11-21,0.11,23.95,26.17,22.35,1.2,85.07,NASA POWER Daily,gridded_meteorological_proxy
1991-11-22,0.08,24.97,30.14,21.06,0.93,76.24,NASA POWER Daily,gridded_meteorological_proxy
1991-11-23,55.75,23.73,25.45,22.8,0.7,89.45,NASA POWER Daily,gridded_meteorological_proxy
1991-11-24,20.7,23.87,27.15,21.82,1.07,87.79,NASA POWER Daily,gridded_meteorological_proxy
1991-11-25,4.6,24.14,28.47,21.25,0.61,85.21,NASA POWER Daily,gridded_meteorological_proxy
1991-11-26,26.22,23.24,25.11,22.04,0.86,91.85,NASA POWER Daily,gridded_meteorological_proxy
1991-11-27,7.39,23.05,24.94,21.49,1.01,92.81,NASA POWER Daily,gridded_meteorological_proxy
1991-11-28,29.14,23.09,24.81,21.74,1.42,94.76,NASA POWER Daily,gridded_meteorological_proxy
1991-11-29,20.2,23.66,26.76,21.38,1.07,90.59,NASA POWER Daily,gridded_meteorological_proxy
1991-11-30,1.92,24.03,27.06,22.08,1.19,88.67,NASA POWER Daily,gridded_meteorological_proxy
1991-12-01,3.59,24.43,28.51,21.38,1.1,87.33,NASA POWER Daily,gridded_meteorological_proxy
1991-12-02,5.86,23.6,26.38,22.0,1.15,89.35,NASA POWER Daily,gridded_meteorological_proxy
1991-12-03,32.3,23.65,27.4,21.46,1.48,88.68,NASA POWER Daily,gridded_meteorological_proxy
1991-12-04,13.91,23.04,25.75,21.49,1.9,91.4,NASA POWER Daily,gridded_meteorological_proxy
1991-12-05,9.23,22.92,26.08,21.05,1.43,90.0,NASA POWER Daily,gridded_meteorological_proxy
1991-12-06,19.78,23.23,27.39,20.3,1.13,86.75,NASA POWER Daily,gridded_meteorological_proxy
1991-12-07,8.78,22.87,26.07,20.43,1.15,89.09,NASA POWER Daily,gridded_meteorological_proxy
1991-12-08,27.78,23.6,27.38,20.85,1.99,89.34,NASA POWER Daily,gridded_meteorological_proxy
1991-12-09,21.96,23.31,26.42,21.11,1.5,89.79,NASA POWER Daily,gridded_meteorological_proxy
1991-12-10,8.04,23.35,27.24,20.95,1.56,87.96,NASA POWER Daily,gridded_meteorological_proxy
1991-12-11,26.43,22.92,26.56,21.13,1.49,90.79,NASA POWER Daily,gridded_meteorological_proxy
1991-12-12,0.27,23.91,28.38,20.63,1.01,85.13,NASA POWER Daily,gridded_meteorological_proxy
1991-12-13,2.76,23.15,25.31,21.64,0.84,91.66,NASA POWER Daily,gridded_meteorological_proxy
1991-12-14,0.31,23.62,26.8,21.74,0.84,89.52,NASA POWER Daily,gridded_meteorological_proxy
1991-12-15,7.53,22.9,24.61,21.67,0.72,94.09,NASA POWER Daily,gridded_meteorological_proxy
1991-12-16,0.95,23.92,27.48,21.23,0.67,88.3,NASA POWER Daily,gridded_meteorological_proxy
1991-12-17,3.92,23.95,26.9,22.15,1.19,89.2,NASA POWER Daily,gridded_meteorological_proxy
1991-12-18,3.93,24.37,28.48,21.37,1.06,86.93,NASA POWER Daily,gridded_meteorological_proxy
1991-12-19,5.16,23.91,27.06,21.78,0.86,88.41,NASA POWER Daily,gridded_meteorological_proxy
1991-12-20,9.95,24.5,28.55,21.58,0.83,87.38,NASA POWER Daily,gridded_meteorological_proxy
1991-12-21,2.93,23.73,25.82,22.32,0.89,90.5,NASA POWER Daily,gridded_meteorological_proxy
1991-12-22,2.51,24.53,28.4,21.89,0.61,86.39,NASA POWER Daily,gridded_meteorological_proxy
1991-12-23,1.26,23.79,26.35,22.06,0.55,88.55,NASA POWER Daily,gridded_meteorological_proxy
1991-12-24,0.18,24.44,28.53,21.51,0.61,85.57,NASA POWER Daily,gridded_meteorological_proxy
1991-12-25,17.74,23.94,27.09,21.75,1.02,88.9,NASA POWER Daily,gridded_meteorological_proxy
1991-12-26,8.7,23.77,27.11,21.52,0.77,89.0,NASA POWER Daily,gridded_meteorological_proxy
1991-12-27,0.4,23.16,24.86,21.99,1.24,91.07,NASA POWER Daily,gridded_meteorological_proxy
1991-12-28,2.79,23.86,27.75,21.16,0.88,88.64,NASA POWER Daily,gridded_meteorological_proxy
1991-12-29,4.49,22.7,24.93,20.77,1.15,93.02,NASA POWER Daily,gridded_meteorological_proxy
1991-12-30,1.32,22.01,24.75,20.02,1.0,88.45,NASA POWER Daily,gridded_meteorological_proxy
1991-12-31,16.14,23.28,27.93,19.61,1.18,86.15,NASA POWER Daily,gridded_meteorological_proxy
1992-01-01,19.4,23.65,27.34,21.25,1.73,87.9,NASA POWER Daily,gridded_meteorological_proxy
1992-01-02,18.32,23.5,26.7,21.31,1.02,90.42,NASA POWER Daily,gridded_meteorological_proxy
1992-01-03,21.26,22.92,24.24,21.85,0.75,95.81,NASA POWER Daily,gridded_meteorological_proxy
1992-01-04,12.57,23.18,25.2,21.79,0.78,91.96,NASA POWER Daily,gridded_meteorological_proxy
1992-01-05,0.34,23.4,26.59,21.34,0.61,89.23,NASA POWER Daily,gridded_meteorological_proxy
1992-01-06,0.08,24.14,27.75,21.42,0.64,86.33,NASA POWER Daily,gridded_meteorological_proxy
1992-01-07,0.68,22.93,24.21,21.58,0.59,92.71,NASA POWER Daily,gridded_meteorological_proxy
1992-01-08,0.1,23.97,27.1,21.88,1.07,89.15,NASA POWER Daily,gridded_meteorological_proxy
1992-01-09,20.79,23.77,27.18,21.6,0.79,86.7,NASA POWER Daily,gridded_meteorological_proxy
1992-01-10,30.47,23.71,27.72,20.86,1.01,88.0,NASA POWER Daily,gridded_meteorological_proxy
1992-01-11,7.29,23.4,26.05,21.71,0.84,90.33,NASA POWER Daily,gridded_meteorological_proxy
1992-01-12,6.16,22.85,25.49,21.3,0.94,89.71,NASA POWER Daily,gridded_meteorological_proxy
1992-01-13,4.11,23.63,27.84,20.9,0.74,87.94,NASA POWER Daily,gridded_meteorological_proxy
1992-01-14,0.8,23.34,25.57,21.97,0.63,90.86,NASA POWER Daily,gridded_meteorological_proxy
1992-01-15,0.39,23.5,26.35,21.31,0.54,89.5,NASA POWER Daily,gridded_meteorological_proxy
1992-01-16,2.91,22.93,24.47,21.63,0.63,93.63,NASA POWER Daily,gridded_meteorological_proxy
